filename,category,description,degradable,landfill_class,doc_fraction,estimated_mass_kg,methane_factor_kg_per_kg,ch4_kg,co2e_kg,energy_kwh,carbon_credits,hex_color,relative_path
Paper_199.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_199.jpg
Paper_2.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_2.jpg
Paper_20.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_20.jpg
Paper_200.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_200.jpg
Paper_201.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_201.jpg
Paper_202.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_202.jpg
Paper_203.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_203.jpg
Paper_204.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_204.jpg
Paper_205.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_205.jpg
Paper_206.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_206.jpg
Paper_207.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_207.jpg
Paper_208.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_208.jpg
Paper_209.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_209.jpg
Paper_21.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_21.jpg
Paper_210.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_210.jpg
Paper_211.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_211.jpg
Paper_212.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_212.jpg
Paper_213.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_213.jpg
Paper_214.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_214.jpg
Paper_215.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_215.jpg
Paper_216.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_216.jpg
Paper_217.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_217.jpg
Paper_218.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_218.jpg
Paper_219.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_219.jpg
Paper_22.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_22.jpg
Paper_220.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_220.jpg
Paper_221.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_221.jpg
Paper_222.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_222.jpg
Paper_223.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_223.jpg
Paper_224.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_224.jpg
Paper_225.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_225.jpg
Paper_226.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_226.jpg
Paper_227.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_227.jpg
Paper_228.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_228.jpg
Paper_229.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_229.jpg
Paper_23.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_23.jpg
Paper_230.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_230.jpg
Paper_231.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_231.jpg
Paper_232.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_232.jpg
Paper_233.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_233.jpg
Paper_234.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_234.jpg
Paper_235.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_235.jpg
Paper_236.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_236.jpg
Paper_237.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_237.jpg
Paper_238.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_238.jpg
Paper_239.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_239.jpg
Paper_24.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_24.jpg
Paper_240.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_240.jpg
Paper_241.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_241.jpg
Paper_242.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_242.jpg
Paper_243.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_243.jpg
Paper_244.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_244.jpg
Paper_245.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_245.jpg
Paper_246.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_246.jpg
Paper_247.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_247.jpg
Paper_248.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_248.jpg
Paper_249.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_249.jpg
Paper_25.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_25.jpg
Paper_250.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_250.jpg
Paper_251.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_251.jpg
Paper_252.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_252.jpg
Paper_253.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_253.jpg
Paper_254.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_254.jpg
Paper_255.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_255.jpg
Paper_256.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_256.jpg
Paper_257.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_257.jpg
Paper_258.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_258.jpg
Paper_259.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_259.jpg
Paper_26.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_26.jpg
Paper_260.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_260.jpg
Paper_261.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_261.jpg
Paper_262.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_262.jpg
Paper_263.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_263.jpg
Paper_264.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_264.jpg
Paper_265.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_265.jpg
Paper_266.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_266.jpg
Paper_267.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_267.jpg
Paper_268.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_268.jpg
Paper_269.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_269.jpg
Paper_27.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_27.jpg
Paper_270.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_270.jpg
Paper_271.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_271.jpg
Paper_272.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_272.jpg
Paper_273.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_273.jpg
Paper_274.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_274.jpg
Paper_275.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_275.jpg
Paper_276.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_276.jpg
Paper_277.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_277.jpg
Paper_278.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_278.jpg
Paper_279.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_279.jpg
Paper_28.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_28.jpg
Paper_280.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_280.jpg
Paper_281.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_281.jpg
Paper_282.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_282.jpg
Paper_283.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_283.jpg
Paper_284.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_284.jpg
Paper_285.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_285.jpg
Paper_286.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_286.jpg
Paper_287.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_287.jpg
Paper_288.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_288.jpg
Paper_289.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_289.jpg
Paper_29.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_29.jpg
Paper_290.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_290.jpg
Paper_291.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_291.jpg
Paper_292.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_292.jpg
Paper_293.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_293.jpg
Paper_294.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_294.jpg
Paper_295.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_295.jpg
Paper_296.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_296.jpg
Paper_297.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_297.jpg
Paper_298.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_298.jpg
Paper_299.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_299.jpg
Paper_3.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_3.jpg
Paper_30.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_30.jpg
Paper_300.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_300.jpg
Paper_301.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_301.jpg
Paper_302.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_302.jpg
Paper_303.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_303.jpg
Paper_304.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_304.jpg
Paper_305.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_305.jpg
Paper_306.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_306.jpg
Paper_307.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_307.jpg
Paper_308.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_308.jpg
Paper_309.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_309.jpg
Paper_31.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_31.jpg
Paper_310.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_310.jpg
Paper_311.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_311.jpg
Paper_312.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_312.jpg
Paper_313.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_313.jpg
Paper_314.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_314.jpg
Paper_315.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_315.jpg
Paper_316.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_316.jpg
Paper_317.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_317.jpg
Paper_318.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_318.jpg
Paper_319.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_319.jpg
Paper_32.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_32.jpg
Paper_320.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_320.jpg
Paper_321.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_321.jpg
Paper_322.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_322.jpg
Paper_323.jpg,Paper,"Newspapers, office paper, magazines",True,Slow-degrading organic,0.4,0.05,0.075,0.00375,0.105,0.052125,0.000105,#90a4ae,RealWaste/Paper/Paper_323.jpg
